,borouch,building category,zipCode,residental units,gross square,taxClass,sale price
8638,3,1,11203,3,2480,1,915000
8639,3,1,11226,3,2970,1,850000
8640,3,1,11203,3,2470,1,270000
8641,3,5,11212,4,3502,2,750000
8642,3,5,11203,6,3652,2,1050000
8643,3,5,11203,4,3696,2,870000
8644,3,5,11212,4,3520,2,790000
8645,3,5,11212,4,3400,2,740000
8646,3,5,11212,4,3198,2,860000
8647,3,5,11212,4,3198,2,380000
8648,3,5,11212,6,6048,2,1135000
8649,3,5,11212,4,3600,2,660000
8650,3,5,11212,4,3413,2,400000
8651,3,5,11212,4,3567,2,675000
8652,3,5,11212,4,3280,2,241000
8653,3,5,11212,4,3280,2,705000
8654,3,5,11212,4,2400,2,670000
8655,3,5,11212,4,3280,2,365000
8656,3,5,11212,4,3280,2,785000
8657,3,5,11212,4,3198,2,735000
8658,3,5,11212,4,3900,2,760000
8659,3,5,11212,8,7760,2,1250000
8660,3,5,11212,4,3608,2,772000
8661,3,5,11212,32,24000,2,5497920
8662,3,5,11203,4,2640,2,720000
8663,3,5,11203,6,5040,2,850000
8664,3,5,11203,4,3280,2,840000
8665,3,5,11203,54,55188,2,25000000
8666,3,5,11212,5,3480,2,800000
8667,3,5,11212,3,3280,2,760000
8668,3,5,11212,5,5100,2,950000
8669,3,5,11203,4,7000,2,870000
8670,3,5,11203,4,5160,2,2125000
8671,3,5,11212,4,5400,2,1265000
8672,3,5,11225,3,2720,2,865000
8673,3,7,11203,0,2640,4,840000
8674,3,7,11203,0,3180,4,2615000
8675,3,7,11212,0,6900,4,2700000
8676,3,7,11203,1,4332,4,2100000
8677,3,7,11203,0,7072,4,4500000
8678,3,1,11234,1,1524,1,160000
8679,3,1,11234,1,1436,1,350000
8680,3,1,11234,1,957,1,273401
8681,3,1,11234,1,616,1,309000
8682,3,1,11234,1,1705,1,110000
8683,3,1,11234,1,839,1,325000
8684,3,1,11234,1,1376,1,390000
8685,3,1,11234,1,1600,1,350000
8686,3,1,11234,1,1872,1,730000
8687,3,1,11234,1,3283,1,950000
8688,3,1,11234,1,576,1,320000
8689,3,1,11234,1,1664,1,250000
8690,3,1,11234,1,938,1,371437
8691,3,1,11234,1,2248,1,790000
8692,3,1,11234,1,1152,1,330000
8693,3,1,11234,1,900,1,317000
8694,3,1,11234,1,1440,1,805000
8695,3,1,11234,2,2124,1,722000
8696,3,1,11234,2,2164,1,675000
8697,3,1,11234,2,1600,1,675000
8698,3,1,11234,2,1962,1,660000
8699,3,1,11234,2,2140,1,245000
8700,3,1,11234,2,2805,1,699000
8701,3,1,11234,2,1484,1,700000
8702,3,1,11234,2,1528,1,270000
8703,3,1,11234,2,2392,1,675000
8704,3,1,11234,2,1936,1,330500
8705,3,1,11234,2,3204,1,720000
8706,3,1,11234,2,3392,1,700000
8707,3,1,11234,2,2584,1,312500
8708,3,1,11234,2,3280,1,786500
8709,3,1,11234,2,1326,1,400000
8710,3,1,11234,2,1376,1,300000
8711,3,1,11234,2,2504,1,664000
8712,3,1,11234,2,2320,1,705000
8713,3,1,11234,2,1748,1,810000
8714,3,1,11234,2,2088,1,670000
8715,3,1,11234,3,2409,1,835000
8716,3,6,11234,85,113900,2,127500
8717,3,5,11234,2,5840,2,975000
8718,3,7,11234,2,3986,4,750000
8719,3,7,11234,0,3650,4,1615000
8720,3,7,11234,0,6200,4,1615000
8721,3,7,11234,0,2340,4,925000
8722,3,7,11234,0,1586,4,975000
8723,3,7,11234,0,1800,4,300000
8724,3,1,11217,1,3120,1,395000
8725,3,1,11205,2,2717,1,2237500
8726,3,1,11205,2,2096,1,2100000
8727,3,1,11205,2,1350,1,998000
8728,3,1,11205,2,2752,1,2500000
8729,3,1,11217,2,3200,1,1835000
8730,3,1,11217,2,3840,1,4150000
8731,3,1,11217,2,5600,1,5237500
8732,3,1,11238,2,3360,1,3850000
8733,3,1,11238,2,3652,1,2500000
8734,3,1,11205,3,2640,1,1300000
8735,3,1,11205,3,1800,1,1100000
8736,3,1,11205,3,2200,1,1800000
8737,3,1,11205,3,3960,1,2500000
8738,3,1,11217,3,6250,1,4541500
8739,3,1,11205,3,3888,1,2250000
8740,3,1,11205,3,3720,1,2650000
8741,3,1,11217,3,3780,1,2950000
8742,3,1,11217,3,2214,1,4500000
8743,3,1,11238,3,2560,1,2695000
8744,3,1,11238,3,3780,1,888000
8745,3,1,11238,3,3780,1,738231
8746,3,5,11205,4,3200,2,2500000
8747,3,5,11205,4,4200,2,4700000
8748,3,5,11205,7,5478,2,5000000
8749,3,5,11217,4,3040,2,2500000
8750,3,5,11217,5,4600,2,3500000
8751,3,5,11217,5,4600,2,2615270
8752,3,5,11217,4,4400,2,3825000
8753,3,5,11217,8,3440,2,2550000
8754,3,5,11238,4,2618,2,3300000
8755,3,5,11217,103,72781,2,6145934
8756,3,5,11238,4,4686,2,2500000
8757,3,7,11205,0,2925,4,1675000
8758,3,7,11201,0,36000,4,68000000
8759,3,7,11238,0,500,4,7400000
8760,3,1,11229,1,868,1,375000
8761,3,1,11229,1,868,1,400000
8762,3,1,11229,1,1320,1,243800
8763,3,1,11229,1,1920,1,400000
8764,3,1,11229,1,892,1,320000
8765,3,1,11229,1,1334,1,169000
8766,3,1,11229,1,660,1,325000
8767,3,1,11229,1,666,1,315000
8768,3,1,11229,1,800,1,325000
8769,3,1,11229,1,1039,1,737500
8770,3,1,11229,1,1680,1,140000
8771,3,1,11229,1,1400,1,389594
8772,3,1,11229,1,866,1,350000
8773,3,1,11229,1,1240,1,180000
8774,3,1,11229,1,600,1,240000
8775,3,1,11229,1,1200,1,400000
8776,3,1,11229,1,1140,1,195000
8777,3,1,11229,1,1140,1,295000
8778,3,1,11229,1,975,1,150000
8779,3,1,11229,1,1738,1,275806
8780,3,1,11229,1,1364,1,390000
8781,3,1,11229,1,790,1,220000
8782,3,1,11229,1,666,1,350000
8783,3,1,11229,1,1065,1,360500
8784,3,1,11229,1,1377,1,344500
8785,3,1,11229,2,1606,1,324000
8786,3,1,11229,2,2700,1,675000
8787,3,1,11229,2,969,1,360000
8788,3,1,11229,2,2016,1,770000
8789,3,7,11229,0,940,4,680000
8790,3,1,11217,1,1440,1,750000
8791,3,1,11217,1,1440,1,750000
8792,3,1,11217,1,3745,1,3506000
8793,3,1,11217,1,3745,1,3525000
8794,3,1,11217,1,3745,1,3595000
8795,3,1,11215,1,1120,1,1200000
8796,3,1,11217,2,2100,1,1530000
8797,3,1,11231,2,1950,1,2535000
8798,3,1,11231,2,1632,1,1650000
8799,3,1,11231,2,990,1,1475000
8800,3,1,11231,2,1986,1,2200000
8801,3,1,11215,2,2310,1,1500000
8802,3,1,11231,2,2130,1,3250000
8803,3,1,11215,2,2050,1,2615000
8804,3,1,11215,2,1920,1,1650000
8805,3,1,11215,2,1440,1,1275000
8806,3,1,11215,2,1455,1,838370
8807,3,1,11215,2,1455,1,851992
8808,3,1,11215,2,1848,1,2150000
8809,3,1,11215,2,1800,1,2150000
8810,3,1,11215,2,1620,1,1700000
8811,3,1,11215,2,1692,1,1150000
8812,3,1,11215,2,2208,1,2060000
8813,3,1,11215,2,1060,1,1380000
8814,3,1,11215,2,960,1,1240000
8815,3,1,11215,2,1200,1,975000
8816,3,1,11215,2,3748,1,1650000
8817,3,1,11231,3,4532,1,3800000
8818,3,1,11215,3,1920,1,1440000
8819,3,1,11231,3,3300,1,1410000
8820,3,1,11215,3,2625,1,2400000
8821,3,1,11215,3,1955,1,3000000
8822,3,1,11215,3,2295,1,300000
8823,3,1,11215,3,2340,1,1450000
8824,3,1,11215,3,1449,1,1150000
8825,3,5,11215,4,3300,2,3700000
8826,3,5,11231,4,3200,2,2560000
8827,3,5,11215,6,4025,2,4000000
8828,3,5,11217,3,4356,2,3200000
8829,3,5,11231,3,4000,2,150000
8830,3,7,11217,0,2980,4,1385000
8831,3,7,11231,0,1140,4,2100000
8832,3,7,11217,0,15260,4,9500000
8833,3,7,11231,0,4765,4,9500000
8834,3,7,11231,0,2000,4,1035000
8835,3,7,11231,0,2000,4,1000000
8836,3,7,11215,0,4800,4,3200000
8837,3,7,11215,0,4160,4,2300000
8838,3,7,11215,0,1600,4,2500000
8839,3,7,11215,0,3434,4,2350000
8840,3,7,11217,0,6600,4,6700000
8841,3,1,11204,1,1352,1,750000
8842,3,1,11204,1,1320,1,720000
8843,3,1,11204,1,1204,1,785000
8844,3,1,11204,1,2000,1,760000
8845,3,1,11204,1,1260,1,800000
8846,3,1,11229,1,1352,1,800000
8847,3,1,11223,1,1050,1,740000
8848,3,1,11223,1,1207,1,808800
8849,3,1,11223,1,1440,1,828000
8850,3,1,11223,1,1238,1,820000
8851,3,1,11223,1,1484,1,680000
8852,3,1,11223,1,1430,1,690000
8853,3,1,11223,1,1680,1,968000
8854,3,1,11223,1,1274,1,1200000
8855,3,1,11223,1,1430,1,945000
8856,3,1,11223,1,3048,1,1320000
8857,3,1,11223,1,1125,1,1275000
8858,3,1,11223,1,1048,1,680000
8859,3,1,11223,1,1156,1,730000
8860,3,1,11223,1,1064,1,745000
8861,3,1,11214,1,1116,1,870000
8862,3,1,11214,1,1776,1,830000
8863,3,1,11214,1,1616,1,1150000
8864,3,1,11214,1,1856,1,960000
8865,3,1,11214,1,1532,1,855000
8866,3,1,11214,1,2794,1,1288000
8867,3,1,11214,1,1200,1,995000
8868,3,1,11223,1,1104,1,801000
8869,3,1,11223,1,1280,1,750000
8870,3,1,11223,1,1656,1,760000
8871,3,1,11223,1,1184,1,733000
8872,3,1,11223,1,1140,1,710000
8873,3,1,11223,1,1140,1,728700
8874,3,1,11223,1,1512,1,990000
8875,3,1,11223,1,1806,1,1520000
8876,3,1,11223,1,1035,1,770000
8877,3,1,11223,1,1600,1,330000
8878,3,1,11223,1,1958,1,700000
8879,3,1,11223,1,1962,1,661000
8880,3,1,11214,2,2772,1,1260000
8881,3,1,11214,2,2720,1,1100000
8882,3,1,11214,2,1816,1,900000
8883,3,1,11204,2,2360,1,989000
8884,3,1,11204,2,1980,1,850000
8885,3,1,11204,2,2410,1,1430000
8886,3,1,11204,2,3100,1,300000
8887,3,1,11204,2,1350,1,270000
8888,3,1,11204,2,2344,1,1100000
8889,3,1,11204,2,1380,1,375000
8890,3,1,11204,2,2144,1,1085000
8891,3,1,11204,2,1790,1,890000
8892,3,1,11223,2,2400,1,950000
8893,3,1,11223,2,1448,1,663000
8894,3,1,11223,2,2304,1,1125000
8895,3,1,11223,2,1696,1,992000
8896,3,1,11223,2,2160,1,1130000
8897,3,1,11223,2,3220,1,1110000
8898,3,1,11223,2,1348,1,710000
8899,3,1,11223,2,1720,1,1100000
8900,3,1,11223,2,2006,1,1180000
8901,3,1,11223,2,1716,1,938000
8902,3,1,11223,2,1989,1,998000
8903,3,1,11223,2,1442,1,820000
8904,3,1,11223,2,1888,1,1015000
8905,3,1,11223,2,4080,1,1599000
8906,3,1,11223,2,1376,1,999999
8907,3,1,11223,2,2400,1,1400000
8908,3,1,11223,2,1512,1,730000
8909,3,1,11223,2,3660,1,980000
8910,3,1,11223,2,2200,1,1280000
8911,3,1,11223,2,1664,1,910000
8912,3,1,11223,2,2400,1,1200000
8913,3,1,11223,2,2224,1,700000
8914,3,1,11223,2,2040,1,800000
8915,3,1,11223,2,1932,1,910000
8916,3,1,11223,2,1728,1,780000
8917,3,1,11223,2,1482,1,791500
8918,3,1,11223,2,2292,1,1178500
8919,3,1,11223,2,1152,1,370000
8920,3,1,11223,2,2287,1,880000
8921,3,1,11223,2,1120,1,822500
8922,3,1,11223,2,2160,1,915000
8923,3,1,11223,2,2242,1,1300000
8924,3,1,11223,2,2856,1,760000
8925,3,1,11214,2,1872,1,800000
8926,3,1,11214,2,2750,1,998000
8927,3,1,11214,2,2070,1,1088000
8928,3,1,11214,2,2070,1,750000
8929,3,1,11214,2,1536,1,905000
8930,3,1,11214,2,1430,1,705000
8931,3,1,11214,2,2280,1,1230000
8932,3,1,11214,2,2475,1,940000
8933,3,1,11214,2,1640,1,1080000
8934,3,1,11214,2,1728,1,1080000
8935,3,1,11214,2,1728,1,899000
8936,3,1,11214,2,1878,1,1020000
8937,3,1,11214,2,1540,1,900000
8938,3,1,11214,2,1225,1,750000
8939,3,1,11214,2,2646,1,1160000
8940,3,1,11214,2,2412,1,990000
8941,3,1,11214,2,2475,1,1350000
8942,3,1,11214,2,2698,1,1200000
8943,3,1,11214,2,2698,1,1230000
8944,3,1,11214,2,3630,1,1288000
8945,3,1,11214,2,2500,1,990000
8946,3,1,11214,2,2500,1,985000
8947,3,1,11214,2,2223,1,820000
8948,3,1,11214,2,2394,1,980000
8949,3,1,11214,2,360,1,1170000
8950,3,1,11214,2,2120,1,910000
8951,3,1,11214,2,2125,1,930000
8952,3,1,11223,2,2092,1,1185000
8953,3,1,11223,2,2237,1,980000
8954,3,1,11223,2,1056,1,960000
8955,3,1,11223,2,2400,1,1050000
8956,3,1,11223,2,2136,1,1250000
8957,3,1,11223,2,2160,1,960000
8958,3,1,11223,2,2208,1,750000
8959,3,1,11223,2,1768,1,1225000
8960,3,1,11223,2,1536,1,900000
8961,3,1,11223,2,2106,1,735000
8962,3,1,11223,2,1376,1,995000
8963,3,1,11223,2,1900,1,900000
8964,3,1,11223,2,2224,1,980000
8965,3,1,11223,2,1302,1,860000
8966,3,1,11223,2,2304,1,975000
8967,3,1,11223,2,2183,1,800000
8968,3,1,11223,2,1596,1,889000
8969,3,1,11223,2,2118,1,250000
8970,3,1,11223,2,1980,1,790000
8971,3,1,11223,2,1440,1,718000
8972,3,1,11223,2,1490,1,950000
8973,3,1,11223,2,2112,1,890000
8974,3,1,11223,2,2112,1,1077000
8975,3,1,11223,2,1216,1,730000
8976,3,1,11223,2,1488,1,350000
8977,3,1,11223,2,3200,1,1095000
8978,3,1,11223,2,2000,1,1160000
8979,3,1,11223,2,2040,1,760000
8980,3,1,11223,2,2146,1,900000
8981,3,1,11223,2,1760,1,845000
8982,3,1,11223,2,960,1,850000
8983,3,1,11223,2,1584,1,750000
8984,3,1,11223,2,2208,1,883000
8985,3,1,11223,2,2520,1,1135000
8986,3,1,11223,2,1440,1,788000
8987,3,1,11223,2,2464,1,1130000
8988,3,1,11214,3,3160,1,1200000
8989,3,1,11214,3,3654,1,2005952
8990,3,1,11214,3,3654,1,2016135
8991,3,1,11223,3,2600,1,1250000
8992,3,1,11223,3,3080,1,1600000
8993,3,1,11223,3,3384,1,1360000
8994,3,1,11223,3,2160,1,998000
8995,3,1,11223,3,2224,1,1154000
8996,3,1,11223,3,1932,1,989500
8997,3,1,11223,3,3750,1,1250000
8998,3,1,11214,3,3327,1,1580000
8999,3,1,11214,3,3120,1,998000
9000,3,1,11214,3,3456,1,1650000
9001,3,1,11214,3,3245,1,1310000
9002,3,1,11214,3,3333,1,200000
9003,3,1,11214,3,2890,1,900000
9004,3,1,11214,3,2722,1,1177500
9005,3,1,11214,3,2500,1,980000
9006,3,1,11214,3,2862,1,930000
9007,3,1,11214,3,2310,1,1170000
9008,3,1,11214,3,3076,1,1185000
9009,3,1,11214,3,2640,1,270000
9010,3,1,11214,3,3795,1,300000
9011,3,1,11214,3,3430,1,1265000
9012,3,1,11223,3,2340,1,1145000
9013,3,1,11223,3,2136,1,1288000
9014,3,1,11223,3,3600,1,1368000
9015,3,1,11223,3,2880,1,1180000
9016,3,1,11223,3,2280,1,1230000
9017,3,1,11223,3,2820,1,1223000
9018,3,1,11223,3,2200,1,990000
9019,3,1,11223,3,2200,1,670000
9020,3,1,11223,3,3370,1,1180000
9021,3,1,11223,3,2992,1,1352236
9022,3,1,11223,3,2080,1,720000
9023,3,5,11204,4,3600,2,1700000
9024,3,5,11204,4,1728,2,1450000
9025,3,5,11223,4,3600,2,1350000
9026,3,5,11223,6,5727,2,1800000
9027,3,5,11223,4,3198,2,1300000
9028,3,5,11214,4,3195,2,1490000
9029,3,5,11214,4,2480,2,1600000
9030,3,5,11214,6,3300,2,1425000
9031,3,5,11223,6,2300,2,1100000
9032,3,5,11204,27,10357,2,4900000
9033,3,5,11223,48,54000,2,14000000
9034,3,5,11223,4,2600,2,1250000
9035,3,5,11223,5,5040,2,1650000
9036,3,5,11223,4,5100,2,3000000
9037,3,7,11204,0,4938,4,1750000
9038,3,7,11214,0,285471,4,224020
9039,3,7,11214,0,285471,4,224020
9040,3,7,11214,0,285471,4,224020
9041,3,7,11214,0,285471,4,224020
9042,3,7,11214,0,139557,4,225000
9043,3,7,11223,0,3000,4,1375000
9044,3,7,11223,0,13280,4,6090750
9045,3,7,11214,0,4128,4,7000000
9046,3,7,11223,0,1320,4,2200000
9047,3,8,11223,0,6448,4,2550000
9048,3,1,11222,1,1440,1,1300000
9049,3,1,11222,1,1280,1,950000
9050,3,1,11222,1,1656,1,1820000
9051,3,1,11222,1,840,1,2350000
9052,3,1,11222,2,1280,1,1630000
9053,3,1,11222,2,2625,1,1275000
9054,3,1,11222,2,3000,1,1970000
9055,3,1,11222,2,3192,1,1760000
9056,3,1,11222,2,3720,1,2875000
9057,3,1,11222,2,3360,1,2575000
9058,3,1,11222,2,2328,1,2800000
9059,3,1,11222,2,1878,1,1900000
9060,3,1,11222,2,2080,1,2400000
9061,3,1,11222,2,1980,1,1230000
9062,3,1,11222,2,2400,1,1785000
9063,3,1,11222,2,2268,1,1720000
9064,3,1,11222,2,2336,1,2200000
9065,3,1,11222,2,1824,1,1560000
9066,3,1,11222,2,4012,1,2700000
9067,3,1,11222,2,1764,1,2345000
9068,3,1,11222,2,1728,1,1753110
9069,3,1,11222,2,1696,1,1700000
9070,3,1,11222,2,1280,1,2250000
9071,3,1,11222,2,2074,1,1955000
9072,3,1,11222,2,2000,1,1200000
9073,3,1,11222,2,2580,1,1700000
9074,3,1,11222,2,2268,1,1580000
9075,3,1,11222,2,1700,1,1830000
9076,3,1,11222,2,1906,1,1500000
9077,3,1,11222,2,2700,1,1350000
9078,3,1,11222,2,1500,1,950000
9079,3,1,11222,2,2397,1,1650000
9080,3,1,11222,2,1596,1,1225000
9081,3,1,11211,2,2520,1,1875000
9082,3,1,11222,2,1920,1,1350000
9083,3,1,11222,3,2850,1,2100000
9084,3,1,11222,3,3340,1,2226000
9085,3,1,11222,3,2400,1,1650000
9086,3,1,11222,3,2640,1,851000
9087,3,1,11222,3,3156,1,2275000
9088,3,1,11222,3,2214,1,1685000
9089,3,1,11222,3,2064,1,1750000
9090,3,1,11222,3,2250,1,1725000
9091,3,1,11222,3,3024,1,2175000
9092,3,1,11222,3,3024,1,2175000
9093,3,1,11222,3,1890,1,1800000
9094,3,1,11222,3,2244,1,2450000
9095,3,1,11222,3,3150,1,2400000
9096,3,1,11222,3,2160,1,1100000
9097,3,1,11222,3,2850,1,1865000
9098,3,1,11222,3,2538,1,1580000
9099,3,1,11222,3,3423,1,1735000
9100,3,1,11222,3,3120,1,2050000
9101,3,1,11222,3,2880,1,689000
9102,3,1,11222,3,2340,1,1450000
9103,3,1,11222,3,2940,1,2125000
9104,3,4,11222,2,2250,1,1900000
9105,3,5,11222,6,6875,2,3450000
9106,3,5,11222,6,4125,2,2100000
9107,3,5,11222,6,3375,2,1950000
9108,3,5,11222,6,3900,2,2300000
9109,3,5,11222,6,4500,2,1600000
9110,3,5,11222,6,3750,2,2600000
9111,3,5,11222,6,6000,2,3125000
9112,3,5,11222,4,2900,2,2800000
9113,3,5,11222,8,7000,2,2200000
9114,3,5,11222,6,6000,2,2200000
9115,3,5,11222,4,3082,2,1950000
9116,3,5,11222,4,2250,2,2200000
9117,3,5,11222,6,5320,2,1000000
9118,3,5,11222,4,3250,2,325000
9119,3,5,11222,6,5070,2,721175
9120,3,5,11222,8,15127,2,6600000
9121,3,5,11222,6,6488,2,2900000
9122,3,5,11222,6,6138,2,2600000
9123,3,5,11222,9,6488,2,3100000
9124,3,5,11222,6,6500,2,2750000
9125,3,5,11222,7,5513,2,2450000
9126,3,5,11222,9,8084,2,3500000
9127,3,5,11222,6,4510,2,1475000
9128,3,5,11222,5,4125,2,1950000
9129,3,5,11222,4,7000,2,4000000
9130,3,5,11222,3,3750,2,3740000
9131,3,5,11222,6,4500,2,3700000
9132,3,5,11222,6,7000,2,4000000
9133,3,5,11222,6,10100,2,3300000
9134,3,5,11211,6,6000,2,5900000
9135,3,5,11222,4,5775,2,1970000
9136,3,7,11222,7,22565,4,3000000
9137,3,7,11222,0,12775,4,5638900
9138,3,7,11222,2,4050,4,6000000
9139,3,7,11222,0,89300,4,1650000
9140,3,7,11222,0,89300,4,16000000
9141,3,7,11222,0,1890,4,2000000
9142,3,7,11222,0,4250,4,6000000
9143,3,7,11222,0,5000,4,3284000
9144,3,7,11222,0,5000,4,4725000
9145,3,7,11222,0,2500,4,2362500
9146,3,7,11222,0,17200,4,18000000
9147,3,7,11222,0,4717,4,2425000
9148,3,7,11222,0,7828,4,3775000
9149,3,7,11222,0,8000,4,2500000
9150,3,7,11222,0,23000,4,10564030
9151,3,7,11222,0,1980,4,1325000
9152,3,7,11222,0,1950,4,1650000
9153,3,9,11222,0,6500,4,6125000
9154,3,1,11218,1,1410,1,975000
9155,3,1,11218,1,1360,1,1098000
9156,3,1,11218,1,1722,1,1225000
9157,3,1,11218,1,1436,1,1130000
9158,3,1,11218,1,1436,1,1175000
9159,3,1,11218,1,2165,1,700000
9160,3,1,11218,1,2165,1,1307000
9161,3,1,11218,1,1645,1,1232500
9162,3,1,11218,1,1476,1,1285000
9163,3,1,11218,1,2370,1,1200000
9164,3,1,11218,1,1188,1,1060000
9165,3,1,11218,2,2717,1,670000
9166,3,1,11218,2,2072,1,1100000
9167,3,1,11218,2,2000,1,900000
9168,3,1,11218,2,2134,1,1175000
9169,3,1,11218,2,3168,1,850000
9170,3,1,11218,2,2560,1,1280000
9171,3,1,11218,2,1764,1,1375000
9172,3,1,11218,2,2224,1,262454
9173,3,1,11218,2,2160,1,1500000
9174,3,1,11218,2,1924,1,1450000
9175,3,1,11218,2,1352,1,989000
9176,3,1,11218,2,1432,1,1693000
9177,3,1,11218,2,3288,1,1695000
9178,3,1,11218,3,3000,1,100000
9179,3,1,11218,3,2720,1,1350000
9180,3,1,11218,3,2086,1,820000
9181,3,1,11218,3,3012,1,1455000
9182,3,5,11218,4,3280,2,1745000
9183,3,5,11218,6,4968,2,1360000
9184,3,5,11218,122,149450,2,33000000
9185,3,6,11218,60,49518,2,20250000
9186,3,7,11218,0,7660,4,4450000
9187,3,7,11218,0,1960,4,5625000
9188,3,7,11218,0,10000,4,5950000
9189,3,4,11218,0,200,4,15194971
9190,3,1,11229,1,1984,1,1182500
9191,3,1,11229,1,1728,1,775000
9192,3,1,11229,1,1584,1,920000
9193,3,1,11229,1,1836,1,955000
9194,3,1,11229,1,4000,1,2650000
9195,3,1,11229,1,2182,1,1200000
9196,3,1,11229,1,2040,1,1200000
9197,3,1,11229,1,1624,1,700000
9198,3,1,11229,1,1260,1,780000
9199,3,1,11229,1,1260,1,780000
9200,3,1,11229,1,1576,1,1205000
9201,3,1,11229,1,1305,1,825000
9202,3,1,11229,1,1300,1,311000
9203,3,1,11229,1,8125,1,5300000
9204,3,1,11229,1,1488,1,1090000
9205,3,1,11229,1,1400,1,950000
9206,3,1,11229,1,2828,1,1250000
9207,3,1,11229,1,1436,1,790000
9208,3,1,11229,1,1658,1,765000
9209,3,1,11229,1,1400,1,750000
9210,3,1,11229,1,1712,1,830000
9211,3,1,11229,1,1480,1,990000
9212,3,1,11229,1,1544,1,795000
9213,3,1,11229,1,1392,1,990000
9214,3,1,11229,1,2240,1,1475000
9215,3,1,11229,1,1220,1,875000
9216,3,1,11229,1,1580,1,878000
9217,3,1,11229,1,1710,1,890000
9218,3,1,11229,1,1440,1,975000
9219,3,1,11229,1,1472,1,894000
9220,3,1,11229,1,1720,1,995000
9221,3,1,11229,1,1640,1,1275000
9222,3,1,11229,1,1300,1,865000
9223,3,1,11229,1,1960,1,989000
9224,3,1,11229,1,1484,1,935000
9225,3,1,11229,1,1575,1,995000
9226,3,1,11229,1,1980,1,999000
9227,3,1,11229,1,1364,1,820000
9228,3,1,11229,1,1380,1,400000
9229,3,1,11229,1,1890,1,760000
9230,3,1,11229,1,1394,1,1200000
9231,3,1,11229,1,1872,1,325000
9232,3,1,11229,1,1344,1,800000
9233,3,1,11229,1,1432,1,765000
9234,3,1,11229,1,1432,1,837000
9235,3,1,11229,1,1312,1,815000
9236,3,1,11229,1,2468,1,925000
9237,3,1,11229,1,1300,1,830000
9238,3,1,11229,1,1762,1,990000
9239,3,1,11229,1,3384,1,1535000
9240,3,1,11229,1,1408,1,1275000
9241,3,1,11229,1,2652,1,925000
9242,3,1,11229,1,2028,1,690000
9243,3,1,11229,1,1190,1,665000
9244,3,1,11229,1,1890,1,755000
9245,3,1,11229,1,1312,1,795000
9246,3,1,11229,1,1312,1,750000
9247,3,1,11229,1,2367,1,900000
9248,3,1,11229,1,1360,1,820000
9249,3,1,11229,1,1540,1,675000
9250,3,1,11229,1,1256,1,725000
9251,3,1,11229,1,1256,1,815000
9252,3,1,11229,1,1256,1,680000
9253,3,1,11229,1,1540,1,775000
9254,3,1,11229,1,1430,1,685000
9255,3,1,11229,1,2080,1,1370000
9256,3,1,11229,1,1548,1,950000
9257,3,1,11229,2,1490,1,1030000
9258,3,1,11229,2,1383,1,1050000
9259,3,1,11229,2,2560,1,1100000
9260,3,1,11229,2,1872,1,1277000
9261,3,1,11229,2,1084,1,250000
9262,3,1,11229,2,1628,1,1200000
9263,3,1,11229,2,1688,1,370000
9264,3,1,11229,2,2320,1,1260000
9265,3,1,11229,2,2190,1,1600000
9266,3,1,11229,2,2296,1,400000
9267,3,1,11229,2,2771,1,1280000
9268,3,1,11229,2,2407,1,1228000
9269,3,1,11229,2,3212,1,2100000
9270,3,1,11229,2,2608,1,1320000
9271,3,1,11229,2,4080,1,1308000
9272,3,1,11229,3,4895,1,1600000
9273,3,1,11223,3,4000,1,1200000
9274,3,1,11229,3,4080,1,1400000
9275,3,5,11223,4,3172,2,1125000
9276,3,5,11223,4,3172,2,1060000
9277,3,5,11229,34,29500,2,7600000
9278,3,5,11229,4,2484,2,1365000
9279,3,5,11229,6,6740,2,2375000
9280,3,7,11229,1,2828,4,1800000
9281,3,7,11229,0,10349,4,3600000
9282,3,7,11229,0,3660,4,2400000
9283,3,7,11229,0,4140,4,2325000
9284,3,7,11223,2,3600,4,1290000
9285,3,7,11229,0,2200,4,12100000
9286,3,9,11229,0,1360,4,10100000
9287,3,1,11235,1,4730,1,2267500
9288,3,1,11235,1,2512,1,1200000
9289,3,1,11235,1,1260,1,1125000
9290,3,1,11235,1,1910,1,1425000
9291,3,1,11235,1,1344,1,285000
9292,3,1,11235,1,686,1,189200
9293,3,1,11235,1,2184,1,1600000
9294,3,1,11235,1,1864,1,1345000
9295,3,1,11235,1,2568,1,2500000
9296,3,1,11235,1,1448,1,1332000
9297,3,1,11235,1,5332,1,2450000
9298,3,1,11235,1,1984,1,1700000
9299,3,1,11235,1,3451,1,1712000
9300,3,1,11235,1,3671,1,1565000
9301,3,1,11235,1,3548,1,2000000
9302,3,1,11235,1,1923,1,1515000
9303,3,1,11235,1,2523,1,1648000
9304,3,1,11235,1,2624,1,1475000
9305,3,1,11235,1,3069,1,1330000
9306,3,1,11235,1,968,1,1355000
9307,3,1,11235,1,1484,1,1261520
9308,3,1,11235,1,960,1,1425550
9309,3,1,11235,1,2151,1,1500000
9310,3,1,11235,2,4869,1,1375000
9311,3,1,11235,2,3050,1,1335000
9312,3,1,11235,2,2292,1,1500000
9313,3,1,11235,2,2940,1,2100000
9314,3,1,11235,2,4320,1,2200000
9315,3,1,11235,2,2164,1,1775000
9316,3,1,11235,2,2908,1,1640000
9317,3,1,11235,2,1565,1,1325000
9318,3,3,11235,0,1070,4,1400000
